playerID,awardID,yearID,lgID,tie,notes
schmimi01,Gold Glove,1977,NL,MISSING,3B
benchjo01,Gold Glove,1977,NL,MISSING,C
geronce01,Gold Glove,1977,NL,MISSING,OF
maddoga01,Gold Glove,1977,NL,MISSING,OF
parkeda01,Gold Glove,1977,NL,MISSING,OF
kaatji01,Gold Glove,1977,NL,MISSING,P
conceda01,Gold Glove,1977,NL,MISSING,SS
mccovwi01,Hutch Award,1977,ML,MISSING,MISSING
brocklo01,Lou Gehrig Memorial Award,1977,ML,MISSING,MISSING
carewro01,Most Valuable Player,1977,AL,MISSING,MISSING
fostege01,Most Valuable Player,1977,NL,MISSING,MISSING
bakerdu01,NLCS MVP,1977,NL,MISSING,MISSING
carewro01,Roberto Clemente Award,1977,ML,MISSING,MISSING
campbbi02,Rolaids Relief Man Award,1977,AL,MISSING,MISSING
fingero01,Rolaids Relief Man Award,1977,NL,MISSING,MISSING
murraed02,Rookie of the Year,1977,AL,MISSING,MISSING
dawsoan01,Rookie of the Year,1977,NL,MISSING,MISSING
carewro01,TSN All-Star,1977,AL,MISSING,1B
randowi01,TSN All-Star,1977,AL,MISSING,2B
nettlgr01,TSN All-Star,1977,AL,MISSING,3B
fiskca01,TSN All-Star,1977,AL,MISSING,C
mcraeha01,TSN All-Star,1977,AL,MISSING,DH
tananfr01,TSN All-Star,1977,AL,MISSING,LHP
bondsbo01,TSN All-Star,1977,AL,MISSING,OF
hislela01,TSN All-Star,1977,AL,MISSING,OF
riceji01,TSN All-Star,1977,AL,MISSING,OF
ryanno01,TSN All-Star,1977,AL,MISSING,RHP
burleri01,TSN All-Star,1977,AL,MISSING,SS
garvest01,TSN All-Star,1977,NL,MISSING,1B
morgajo02,TSN All-Star,1977,NL,MISSING,2B
schmimi01,TSN All-Star,1977,NL,MISSING,3B
simmote01,TSN All-Star,1977,NL,MISSING,C
carltst01,TSN All-Star,1977,NL,MISSING,LHP
fostege01,TSN All-Star,1977,NL,MISSING,OF
luzingr01,TSN All-Star,1977,NL,MISSING,OF
parkeda01,TSN All-Star,1977,NL,MISSING,OF
reuscri01,TSN All-Star,1977,NL,MISSING,RHP
templga01,TSN All-Star,1977,NL,MISSING,SS
campbbi02,TSN Fireman of the Year,1977,AL,MISSING,MISSING
fingero01,TSN Fireman of the Year,1977,NL,MISSING,MISSING
carewro01,TSN Major League Player of the Year,1977,ML,MISSING,MISSING
ryanno01,TSN Pitcher of the Year,1977,AL,MISSING,MISSING
carltst01,TSN Pitcher of the Year,1977,NL,MISSING,MISSING
carewro01,TSN Player of the Year,1977,AL,MISSING,MISSING
fostege01,TSN Player of the Year,1977,NL,MISSING,MISSING
jacksre01,World Series MVP,1977,ML,MISSING,MISSING
garvest01,All-Star Game MVP,1978,ML,MISSING,MISSING
dentbu01,Babe Ruth Award,1978,AL,MISSING,SS
guidrro01,Cy Young Award,1978,AL,MISSING,MISSING
perryga01,Cy Young Award,1978,NL,MISSING,MISSING
chambch01,Gold Glove,1978,AL,MISSING,1B
whitefr01,Gold Glove,1978,AL,MISSING,2B
nettlgr01,Gold Glove,1978,AL,MISSING,3B
sundbji01,Gold Glove,1978,AL,MISSING,C
evansdw01,Gold Glove,1978,AL,MISSING,OF
lynnfr01,Gold Glove,1978,AL,MISSING,OF
milleri01,Gold Glove,1978,AL,MISSING,OF
palmeji01,Gold Glove,1978,AL,MISSING,P
belanma01,Gold Glove,1978,AL,MISSING,SS
hernake01,Gold Glove,1978,NL,MISSING,1B
lopesda01,Gold Glove,1978,NL,MISSING,2B
schmimi01,Gold Glove,1978,NL,MISSING,3B
boonebo01,Gold Glove,1978,NL,MISSING,C
maddoga01,Gold Glove,1978,NL,MISSING,OF
parkeda01,Gold Glove,1978,NL,MISSING,OF
valenel01,Gold Glove,1978,NL,MISSING,OF
niekrph01,Gold Glove,1978,NL,MISSING,P
bowala01,Gold Glove,1978,NL,MISSING,SS
stargwi01,Hutch Award,1978,ML,MISSING,MISSING
kessido01,Lou Gehrig Memorial Award,1978,ML,MISSING,MISSING
riceji01,Most Valuable Player,1978,AL,MISSING,MISSING
parkeda01,Most Valuable Player,1978,NL,MISSING,MISSING
garvest01,NLCS MVP,1978,NL,MISSING,MISSING
luzingr01,Roberto Clemente Award,1978,ML,MISSING,MISSING
gossari01,Rolaids Relief Man Award,1978,AL,MISSING,MISSING
fingero01,Rolaids Relief Man Award,1978,NL,MISSING,MISSING
whitalo01,Rookie of the Year,1978,AL,MISSING,MISSING
hornebo01,Rookie of the Year,1978,NL,MISSING,MISSING
carewro01,TSN All-Star,1978,AL,MISSING,1B
whitefr01,TSN All-Star,1978,AL,MISSING,2B
nettlgr01,TSN All-Star,1978,AL,MISSING,3B
sundbji01,TSN All-Star,1978,AL,MISSING,C
staubru01,TSN All-Star,1978,AL,MISSING,DH
guidrro01,TSN All-Star,1978,AL,MISSING,LHP
hislela01,TSN All-Star,1978,AL,MISSING,OF
lynnfr01,TSN All-Star,1978,AL,MISSING,OF
riceji01,TSN All-Star,1978,AL,MISSING,OF
palmeji01,TSN All-Star,1978,AL,MISSING,RHP
yountro01,TSN All-Star,1978,AL,MISSING,SS
garvest01,TSN All-Star,1978,NL,MISSING,1B
lopesda01,TSN All-Star,1978,NL,MISSING,2B
rosepe01,TSN All-Star,1978,NL,MISSING,3B
simmote01,TSN All-Star,1978,NL,MISSING,C
bluevi01,TSN All-Star,1978,NL,MISSING,LHP
clarkja01,TSN All-Star,1978,NL,MISSING,OF
fostege01,TSN All-Star,1978,NL,MISSING,OF
parkeda01,TSN All-Star,1978,NL,MISSING,OF
perryga01,TSN All-Star,1978,NL,MISSING,RHP
bowala01,TSN All-Star,1978,NL,MISSING,SS
gossari01,TSN Fireman of the Year,1978,AL,MISSING,MISSING
fingero01,TSN Fireman of the Year,1978,NL,MISSING,MISSING
guidrro01,TSN Major League Player of the Year,1978,ML,MISSING,MISSING
guidrro01,TSN Pitcher of the Year,1978,AL,MISSING,MISSING
bluevi01,TSN Pitcher of the Year,1978,NL,MISSING,MISSING
riceji01,TSN Player of the Year,1978,AL,MISSING,MISSING
parkeda01,TSN Player of the Year,1978,NL,MISSING,MISSING
dentbu01,World Series MVP,1978,ML,MISSING,MISSING
parkeda01,All-Star Game MVP,1979,ML,MISSING,MISSING
stargwi01,Babe Ruth Award,1979,NL,MISSING,1B
flanami01,Cy Young Award,1979,AL,MISSING,MISSING
suttebr01,Cy Young Award,1979,NL,MISSING,MISSING
coopece01,Gold Glove,1979,AL,MISSING,1B
whitefr01,Gold Glove,1979,AL,MISSING,2B
bellbu01,Gold Glove,1979,AL,MISSING,3B
sundbji01,Gold Glove,1979,AL,MISSING,C
evansdw01,Gold Glove,1979,AL,MISSING,OF
lezcasi01,Gold Glove,1979,AL,MISSING,OF
lynnfr01,Gold Glove,1979,AL,MISSING,OF
palmeji01,Gold Glove,1979,AL,MISSING,P
burleri01,Gold Glove,1979,AL,MISSING,SS
hernake01,Gold Glove,1979,NL,MISSING,1B
trillma01,Gold Glove,1979,NL,MISSING,2B
schmimi01,Gold Glove,1979,NL,MISSING,3B
boonebo01,Gold Glove,1979,NL,MISSING,C
maddoga01,Gold Glove,1979,NL,MISSING,OF
parkeda01,Gold Glove,1979,NL,MISSING,OF
winfida01,Gold Glove,1979,NL,MISSING,OF
niekrph01,Gold Glove,1979,NL,MISSING,P
conceda01,Gold Glove,1979,NL,MISSING,SS
brocklo01,Hutch Award,1979,ML,MISSING,MISSING
niekrph01,Lou Gehrig Memorial Award,1979,ML,MISSING,MISSING
baylodo01,Most Valuable Player,1979,AL,MISSING,MISSING
hernake01,Most Valuable Player,1979,NL,Y,MISSING
stargwi01,Most Valuable Player,1979,NL,Y,MISSING
stargwi01,NLCS MVP,1979,NL,MISSING,MISSING
thornan01,Roberto Clemente Award,1979,ML,MISSING,MISSING
kernji01,Rolaids Relief Man Award,1979,AL,MISSING,MISSING
suttebr01,Rolaids Relief Man Award,1979,NL,MISSING,MISSING
castijo01,Rookie of the Year,1979,AL,Y,MISSING
griffal01,Rookie of the Year,1979,AL,Y,MISSING
sutclri01,Rookie of the Year,1979,NL,MISSING,MISSING
coopece01,TSN All-Star,1979,AL,MISSING,1B
grichbo01,TSN All-Star,1979,AL,MISSING,2B
brettge01,TSN All-Star,1979,AL,MISSING,3B
porteda02,TSN All-Star,1979,AL,MISSING,C
baylodo01,TSN All-Star,1979,AL,MISSING,DH
flanami01,TSN All-Star,1979,AL,MISSING,LHP
lynnfr01,TSN All-Star,1979,AL,MISSING,OF
riceji01,TSN All-Star,1979,AL,MISSING,OF
singlke01,TSN All-Star,1979,AL,MISSING,OF
kernji01,TSN All-Star,1979,AL,MISSING,RHP
smallro02,TSN All-Star,1979,AL,MISSING,SS
hernake01,TSN All-Star,1979,NL,MISSING,1B
lopesda01,TSN All-Star,1979,NL,MISSING,2B
schmimi01,TSN All-Star,1979,NL,MISSING,3B
simmote01,TSN All-Star,1979,NL,MISSING,C
carltst01,TSN All-Star,1979,NL,MISSING,LHP
kingmda01,TSN All-Star,1979,NL,MISSING,OF
morenom01,TSN All-Star,1979,NL,MISSING,OF
winfida01,TSN All-Star,1979,NL,MISSING,OF
niekrjo01,TSN All-Star,1979,NL,MISSING,RHP
templga01,TSN All-Star,1979,NL,MISSING,SS
kernji01,TSN Fireman of the Year,1979,AL,Y,MISSING
marshmi01,TSN Fireman of the Year,1979,AL,Y,MISSING
suttebr01,TSN Fireman of the Year,1979,NL,MISSING,MISSING
stargwi01,TSN Major League Player of the Year,1979,ML,MISSING,MISSING
flanami01,TSN Pitcher of the Year,1979,AL,MISSING,MISSING
niekrjo01,TSN Pitcher of the Year,1979,NL,MISSING,MISSING
baylodo01,TSN Player of the Year,1979,AL,MISSING,MISSING
hernake01,TSN Player of the Year,1979,NL,MISSING,MISSING
stargwi01,World Series MVP,1979,ML,MISSING,MISSING
whitefr01,ALCS MVP,1980,AL,MISSING,MISSING
griffke01,All-Star Game MVP,1980,ML,MISSING,MISSING
mcgratu01,Babe Ruth Award,1980,NL,MISSING,RP
stonest01,Cy Young Award,1980,AL,MISSING,MISSING
carltst01,Cy Young Award,1980,NL,MISSING,MISSING
coopece01,Gold Glove,1980,AL,MISSING,1B
whitefr01,Gold Glove,1980,AL,MISSING,2B
bellbu01,Gold Glove,1980,AL,MISSING,3B
sundbji01,Gold Glove,1980,AL,MISSING,C
lynnfr01,Gold Glove,1980,AL,MISSING,OF
murphdw01,Gold Glove,1980,AL,MISSING,OF
wilsowi02,Gold Glove,1980,AL,MISSING,OF
norrimi01,Gold Glove,1980,AL,MISSING,P
trammal01,Gold Glove,1980,AL,MISSING,SS
hernake01,Gold Glove,1980,NL,MISSING,1B
flynndo01,Gold Glove,1980,NL,MISSING,2B
schmimi01,Gold Glove,1980,NL,MISSING,3B
cartega01,Gold Glove,1980,NL,MISSING,C
dawsoan01,Gold Glove,1980,NL,MISSING,OF
maddoga01,Gold Glove,1980,NL,MISSING,OF
winfida01,Gold Glove,1980,NL,MISSING,OF
niekrph01,Gold Glove,1980,NL,MISSING,P
smithoz01,Gold Glove,1980,NL,MISSING,SS
brettge01,Hutch Award,1980,ML,MISSING,MISSING
perezto01,Lou Gehrig Memorial Award,1980,ML,MISSING,MISSING
brettge01,Most Valuable Player,1980,AL,MISSING,MISSING
schmimi01,Most Valuable Player,1980,NL,MISSING,MISSING
trillma01,NLCS MVP,1980,NL,MISSING,MISSING
niekrph01,Roberto Clemente Award,1980,ML,MISSING,MISSING
quiseda01,Rolaids Relief Man Award,1980,AL,MISSING,MISSING
fingero01,Rolaids Relief Man Award,1980,NL,MISSING,MISSING
charbjo01,Rookie of the Year,1980,AL,MISSING,MISSING
howest01,Rookie of the Year,1980,NL,MISSING,MISSING
coopece01,Silver Slugger,1980,AL,MISSING,1B
randowi01,Silver Slugger,1980,AL,MISSING,2B
brettge01,Silver Slugger,1980,AL,MISSING,3B
parrila02,Silver Slugger,1980,AL,MISSING,C
jacksre01,Silver Slugger,1980,AL,MISSING,DH
oglivbe01,Silver Slugger,1980,AL,MISSING,OF
oliveal01,Silver Slugger,1980,AL,MISSING,OF
wilsowi02,Silver Slugger,1980,AL,MISSING,OF
yountro01,Silver Slugger,1980,AL,MISSING,SS
hernake01,Silver Slugger,1980,NL,MISSING,1B
trillma01,Silver Slugger,1980,NL,MISSING,2B
schmimi01,Silver Slugger,1980,NL,MISSING,3B
simmote01,Silver Slugger,1980,NL,MISSING,C
bakerdu01,Silver Slugger,1980,NL,MISSING,OF
dawsoan01,Silver Slugger,1980,NL,MISSING,OF
hendrge01,Silver Slugger,1980,NL,MISSING,OF
forscbo01,Silver Slugger,1980,NL,MISSING,P
templga01,Silver Slugger,1980,NL,MISSING,SS
coopece01,TSN All-Star,1980,AL,MISSING,1B
randowi01,TSN All-Star,1980,AL,MISSING,2B
brettge01,TSN All-Star,1980,AL,MISSING,3B
ceronri01,TSN All-Star,1980,AL,MISSING,C
johnto01,TSN All-Star,1980,AL,MISSING,LHP
bumbral01,TSN All-Star,1980,AL,MISSING,OF
jacksre01,TSN All-Star,1980,AL,MISSING,OF
oglivbe01,TSN All-Star,1980,AL,MISSING,OF
stonest01,TSN All-Star,1980,AL,MISSING,RHP
yountro01,TSN All-Star,1980,AL,MISSING,SS
hernake01,TSN All-Star,1980,NL,MISSING,1B
trillma01,TSN All-Star,1980,NL,MISSING,2B
schmimi01,TSN All-Star,1980,NL,MISSING,3B
cartega01,TSN All-Star,1980,NL,MISSING,C
carltst01,TSN All-Star,1980,NL,MISSING,LHP
bakerdu01,TSN All-Star,1980,NL,MISSING,OF
cedence01,TSN All-Star,1980,NL,MISSING,OF
hendrge01,TSN All-Star,1980,NL,MISSING,OF
bibbyji01,TSN All-Star,1980,NL,MISSING,RHP
templga01,TSN All-Star,1980,NL,MISSING,SS
quiseda01,TSN Fireman of the Year,1980,AL,MISSING,MISSING
fingero01,TSN Fireman of the Year,1980,NL,Y,MISSING
humeto01,TSN Fireman of the Year,1980,NL,Y,MISSING
brettge01,TSN Major League Player of the Year,1980,ML,MISSING,MISSING
stonest01,TSN Pitcher of the Year,1980,AL,MISSING,MISSING
carltst01,TSN Pitcher of the Year,1980,NL,MISSING,MISSING
brettge01,TSN Player of the Year,1980,AL,MISSING,MISSING
schmimi01,TSN Player of the Year,1980,NL,MISSING,MISSING
schmimi01,World Series MVP,1980,ML,MISSING,MISSING
nettlgr01,ALCS MVP,1981,AL,MISSING,MISSING
cartega01,All-Star Game MVP,1981,ML,MISSING,MISSING
ceyro01,Babe Ruth Award,1981,NL,MISSING,3B
fingero01,Cy Young Award,1981,AL,MISSING,MISSING
valenfe01,Cy Young Award,1981,NL,MISSING,MISSING
squirmi01,Gold Glove,1981,AL,MISSING,1B
whitefr01,Gold Glove,1981,AL,MISSING,2B
bellbu01,Gold Glove,1981,AL,MISSING,3B
sundbji01,Gold Glove,1981,AL,MISSING,C
evansdw01,Gold Glove,1981,AL,MISSING,OF
henderi01,Gold Glove,1981,AL,MISSING,OF
murphdw01,Gold Glove,1981,AL,MISSING,OF
norrimi01,Gold Glove,1981,AL,MISSING,P
trammal01,Gold Glove,1981,AL,MISSING,SS
hernake01,Gold Glove,1981,NL,MISSING,1B
trillma01,Gold Glove,1981,NL,MISSING,2B
schmimi01,Gold Glove,1981,NL,MISSING,3B
cartega01,Gold Glove,1981,NL,MISSING,C
bakerdu01,Gold Glove,1981,NL,MISSING,OF
dawsoan01,Gold Glove,1981,NL,MISSING,OF
maddoga01,Gold Glove,1981,NL,MISSING,OF
carltst01,Gold Glove,1981,NL,MISSING,P
smithoz01,Gold Glove,1981,NL,MISSING,SS
benchjo01,Hutch Award,1981,ML,MISSING,MISSING
johnto01,Lou Gehrig Memorial Award,1981,ML,MISSING,MISSING
fingero01,Most Valuable Player,1981,AL,MISSING,MISSING
schmimi01,Most Valuable Player,1981,NL,MISSING,MISSING
hootobu01,NLCS MVP,1981,NL,MISSING,MISSING
garvest01,Roberto Clemente Award,1981,ML,MISSING,MISSING
fingero01,Rolaids Relief Man Award,1981,AL,MISSING,MISSING
suttebr01,Rolaids Relief Man Award,1981,NL,MISSING,MISSING
righeda01,Rookie of the Year,1981,AL,MISSING,MISSING
valenfe01,Rookie of the Year,1981,NL,MISSING,MISSING
coopece01,Silver Slugger,1981,AL,MISSING,1B
grichbo01,Silver Slugger,1981,AL,MISSING,2B
lansfca01,Silver Slugger,1981,AL,MISSING,3B
fiskca01,Silver Slugger,1981,AL,MISSING,C
oliveal01,Silver Slugger,1981,AL,MISSING,DH
evansdw01,Silver Slugger,1981,AL,MISSING,OF
henderi01,Silver Slugger,1981,AL,MISSING,OF
winfida01,Silver Slugger,1981,AL,MISSING,OF
burleri01,Silver Slugger,1981,AL,MISSING,SS
rosepe01,Silver Slugger,1981,NL,MISSING,1B
trillma01,Silver Slugger,1981,NL,MISSING,2B
schmimi01,Silver Slugger,1981,NL,MISSING,3B
cartega01,Silver Slugger,1981,NL,MISSING,C
bakerdu01,Silver Slugger,1981,NL,MISSING,OF
dawsoan01,Silver Slugger,1981,NL,MISSING,OF
fostege01,Silver Slugger,1981,NL,MISSING,OF
valenfe01,Silver Slugger,1981,NL,MISSING,P
conceda01,Silver Slugger,1981,NL,MISSING,SS
coopece01,TSN All-Star,1981,AL,MISSING,1B
grichbo01,TSN All-Star,1981,AL,MISSING,2B
bellbu01,TSN All-Star,1981,AL,MISSING,3B
sundbji01,TSN All-Star,1981,AL,MISSING,C
ziskri01,TSN All-Star,1981,AL,MISSING,DH
guidrro01,TSN All-Star,1981,AL,MISSING,LHP
armasto01,TSN All-Star,1981,AL,MISSING,OF
henderi01,TSN All-Star,1981,AL,MISSING,OF
murphdw01,TSN All-Star,1981,AL,MISSING,OF
morrija02,TSN All-Star,1981,AL,MISSING,RHP
burleri01,TSN All-Star,1981,AL,MISSING,SS
rosepe01,TSN All-Star,1981,NL,MISSING,1B
trillma01,TSN All-Star,1981,NL,MISSING,2B
schmimi01,TSN All-Star,1981,NL,MISSING,3B
cartega01,TSN All-Star,1981,NL,MISSING,C
valenfe01,TSN All-Star,1981,NL,MISSING,LHP
dawsoan01,TSN All-Star,1981,NL,MISSING,OF
fostege01,TSN All-Star,1981,NL,MISSING,OF
guerrpe01,TSN All-Star,1981,NL,MISSING,OF
seaveto01,TSN All-Star,1981,NL,MISSING,RHP
conceda01,TSN All-Star,1981,NL,MISSING,SS
fingero01,TSN Fireman of the Year,1981,AL,MISSING,MISSING
suttebr01,TSN Fireman of the Year,1981,NL,MISSING,MISSING
valenfe01,TSN Major League Player of the Year,1981,ML,MISSING,MISSING
morrija02,TSN Pitcher of the Year,1981,AL,MISSING,MISSING
valenfe01,TSN Pitcher of the Year,1981,NL,MISSING,MISSING
armasto01,TSN Player of the Year,1981,AL,MISSING,MISSING
dawsoan01,TSN Player of the Year,1981,NL,MISSING,MISSING
ceyro01,World Series MVP,1981,ML,Y,MISSING
guerrpe01,World Series MVP,1981,ML,Y,MISSING
yeagest01,World Series MVP,1981,ML,Y,MISSING
lynnfr01,ALCS MVP,1982,AL,MISSING,MISSING
conceda01,All-Star Game MVP,1982,ML,MISSING,MISSING
suttebr01,Babe Ruth Award,1982,NL,MISSING,RP
vuckope01,Cy Young Award,1982,AL,MISSING,MISSING
carltst01,Cy Young Award,1982,NL,MISSING,MISSING
murraed02,Gold Glove,1982,AL,MISSING,1B
whitefr01,Gold Glove,1982,AL,MISSING,2B
bellbu01,Gold Glove,1982,AL,MISSING,3B
boonebo01,Gold Glove,1982,AL,MISSING,C
evansdw01,Gold Glove,1982,AL,MISSING,OF
murphdw01,Gold Glove,1982,AL,MISSING,OF
winfida01,Gold Glove,1982,AL,MISSING,OF
guidrro01,Gold Glove,1982,AL,MISSING,P
yountro01,Gold Glove,1982,AL,MISSING,SS
hernake01,Gold Glove,1982,NL,MISSING,1B
trillma01,Gold Glove,1982,NL,MISSING,2B
schmimi01,Gold Glove,1982,NL,MISSING,3B
cartega01,Gold Glove,1982,NL,MISSING,C
dawsoan01,Gold Glove,1982,NL,MISSING,OF
maddoga01,Gold Glove,1982,NL,MISSING,OF
murphda05,Gold Glove,1982,NL,MISSING,OF
niekrph01,Gold Glove,1982,NL,MISSING,P
smithoz01,Gold Glove,1982,NL,MISSING,SS
thornan01,Hutch Award,1982,ML,MISSING,MISSING
ceyro01,Lou Gehrig Memorial Award,1982,ML,MISSING,MISSING
yountro01,Most Valuable Player,1982,AL,MISSING,MISSING
murphda05,Most Valuable Player,1982,NL,MISSING,MISSING
porteda02,NLCS MVP,1982,NL,MISSING,MISSING
singlke01,Roberto Clemente Award,1982,ML,MISSING,MISSING
quiseda01,Rolaids Relief Man Award,1982,AL,MISSING,MISSING
suttebr01,Rolaids Relief Man Award,1982,NL,MISSING,MISSING
ripkeca01,Rookie of the Year,1982,AL,MISSING,MISSING
saxst01,Rookie of the Year,1982,NL,MISSING,MISSING
coopece01,Silver Slugger,1982,AL,MISSING,1B
garcida01,Silver Slugger,1982,AL,MISSING,2B
decindo01,Silver Slugger,1982,AL,MISSING,3B
parrila02,Silver Slugger,1982,AL,MISSING,C
mcraeha01,Silver Slugger,1982,AL,MISSING,DH
jacksre01,Silver Slugger,1982,AL,MISSING,OF
wilsowi02,Silver Slugger,1982,AL,MISSING,OF
winfida01,Silver Slugger,1982,AL,MISSING,OF
yountro01,Silver Slugger,1982,AL,MISSING,SS
oliveal01,Silver Slugger,1982,NL,MISSING,1B
morgajo02,Silver Slugger,1982,NL,MISSING,2B
schmimi01,Silver Slugger,1982,NL,MISSING,3B
cartega01,Silver Slugger,1982,NL,MISSING,C
durhale01,Silver Slugger,1982,NL,MISSING,OF
guerrpe01,Silver Slugger,1982,NL,MISSING,OF
murphda05,Silver Slugger,1982,NL,MISSING,OF
robindo01,Silver Slugger,1982,NL,MISSING,P
conceda01,Silver Slugger,1982,NL,MISSING,SS
coopece01,TSN All-Star,1982,AL,MISSING,1B
garcida01,TSN All-Star,1982,AL,MISSING,2B
decindo01,TSN All-Star,1982,AL,MISSING,3B
parrila02,TSN All-Star,1982,AL,MISSING,C
mcraeha01,TSN All-Star,1982,AL,MISSING,DH
zahnge01,TSN All-Star,1982,AL,MISSING,LHP
evansdw01,TSN All-Star,1982,AL,MISSING,OF
thomago01,TSN All-Star,1982,AL,MISSING,OF
winfida01,TSN All-Star,1982,AL,MISSING,OF
stiebda01,TSN All-Star,1982,AL,MISSING,RHP
yountro01,TSN All-Star,1982,AL,MISSING,SS
oliveal01,TSN All-Star,1982,NL,MISSING,1B
trillma01,TSN All-Star,1982,NL,MISSING,2B
schmimi01,TSN All-Star,1982,NL,MISSING,3B
cartega01,TSN All-Star,1982,NL,MISSING,C
carltst01,TSN All-Star,1982,NL,MISSING,LHP
guerrpe01,TSN All-Star,1982,NL,MISSING,OF
murphda05,TSN All-Star,1982,NL,MISSING,OF
smithlo01,TSN All-Star,1982,NL,MISSING,OF
rogerst01,TSN All-Star,1982,NL,MISSING,RHP
smithoz01,TSN All-Star,1982,NL,MISSING,SS
quiseda01,TSN Fireman of the Year,1982,AL,MISSING,MISSING
suttebr01,TSN Fireman of the Year,1982,NL,MISSING,MISSING
yountro01,TSN Major League Player of the Year,1982,ML,MISSING,MISSING
stiebda01,TSN Pitcher of the Year,1982,AL,MISSING,MISSING
carltst01,TSN Pitcher of the Year,1982,NL,MISSING,MISSING
yountro01,TSN Player of the Year,1982,AL,MISSING,MISSING
murphda05,TSN Player of the Year,1982,NL,MISSING,MISSING
porteda02,World Series MVP,1982,ML,MISSING,MISSING
boddimi01,ALCS MVP,1983,AL,MISSING,MISSING
lynnfr01,All-Star Game MVP,1983,ML,MISSING,MISSING
dempsri01,Babe Ruth Award,1983,AL,MISSING,C
hoytla01,Cy Young Award,1983,AL,MISSING,MISSING
dennyjo01,Cy Young Award,1983,NL,MISSING,MISSING
murraed02,Gold Glove,1983,AL,MISSING,1B
whitalo01,Gold Glove,1983,AL,MISSING,2B
bellbu01,Gold Glove,1983,AL,MISSING,3B
parrila02,Gold Glove,1983,AL,MISSING,C
evansdw01,Gold Glove,1983,AL,MISSING,OF
murphdw01,Gold Glove,1983,AL,MISSING,OF
winfida01,Gold Glove,1983,AL,MISSING,OF
guidrro01,Gold Glove,1983,AL,MISSING,P
trammal01,Gold Glove,1983,AL,MISSING,SS
hernake01,Gold Glove,1983,NL,MISSING,1B
sandbry01,Gold Glove,1983,NL,MISSING,2B
schmimi01,Gold Glove,1983,NL,MISSING,3B
penato01,Gold Glove,1983,NL,MISSING,C
dawsoan01,Gold Glove,1983,NL,MISSING,OF
mcgeewi01,Gold Glove,1983,NL,MISSING,OF
murphda05,Gold Glove,1983,NL,MISSING,OF
niekrph01,Gold Glove,1983,NL,MISSING,P
smithoz01,Gold Glove,1983,NL,MISSING,SS
knighra01,Hutch Award,1983,ML,MISSING,MISSING
schmimi01,Lou Gehrig Memorial Award,1983,ML,MISSING,MISSING
ripkeca01,Most Valuable Player,1983,AL,MISSING,MISSING
murphda05,Most Valuable Player,1983,NL,MISSING,MISSING
matthga01,NLCS MVP,1983,NL,MISSING,MISSING
coopece01,Roberto Clemente Award,1983,ML,MISSING,MISSING
quiseda01,Rolaids Relief Man Award,1983,AL,MISSING,MISSING
hollaal01,Rolaids Relief Man Award,1983,NL,MISSING,MISSING
kittlro01,Rookie of the Year,1983,AL,MISSING,MISSING
strawda01,Rookie of the Year,1983,NL,MISSING,MISSING
murraed02,Silver Slugger,1983,AL,MISSING,1B
whitalo01,Silver Slugger,1983,AL,MISSING,2B
boggswa01,Silver Slugger,1983,AL,MISSING,3B
parrila02,Silver Slugger,1983,AL,MISSING,C
baylodo01,Silver Slugger,1983,AL,MISSING,DH
mosebll01,Silver Slugger,1983,AL,MISSING,OF
riceji01,Silver Slugger,1983,AL,MISSING,OF
winfida01,Silver Slugger,1983,AL,MISSING,OF
ripkeca01,Silver Slugger,1983,AL,MISSING,SS
hendrge01,Silver Slugger,1983,NL,MISSING,1B
rayjo01,Silver Slugger,1983,NL,MISSING,2B
schmimi01,Silver Slugger,1983,NL,MISSING,3B
kennete02,Silver Slugger,1983,NL,MISSING,C
cruzjo01,Silver Slugger,1983,NL,MISSING,OF
dawsoan01,Silver Slugger,1983,NL,MISSING,OF
murphda05,Silver Slugger,1983,NL,MISSING,OF
valenfe01,Silver Slugger,1983,NL,MISSING,P
thondi01,Silver Slugger,1983,NL,MISSING,SS
murraed02,TSN All-Star,1983,AL,MISSING,1B
whitalo01,TSN All-Star,1983,AL,MISSING,2B
boggswa01,TSN All-Star,1983,AL,MISSING,3B
fiskca01,TSN All-Star,1983,AL,MISSING,C
luzingr01,TSN All-Star,1983,AL,MISSING,DH
guidrro01,TSN All-Star,1983,AL,MISSING,LHP
mosebll01,TSN All-Star,1983,AL,MISSING,OF
riceji01,TSN All-Star,1983,AL,MISSING,OF
winfida01,TSN All-Star,1983,AL,MISSING,OF
hoytla01,TSN All-Star,1983,AL,MISSING,RHP
ripkeca01,TSN All-Star,1983,AL,MISSING,SS
hendrge01,TSN All-Star,1983,NL,MISSING,1B
hubbagl01,TSN All-Star,1983,NL,MISSING,2B
schmimi01,TSN All-Star,1983,NL,MISSING,3B
penato01,TSN All-Star,1983,NL,MISSING,C
mcwilla01,TSN All-Star,1983,NL,MISSING,LHP
dawsoan01,TSN All-Star,1983,NL,MISSING,OF
murphda05,TSN All-Star,1983,NL,MISSING,OF
raineti01,TSN All-Star,1983,NL,MISSING,OF
dennyjo01,TSN All-Star,1983,NL,MISSING,RHP
thondi01,TSN All-Star,1983,NL,MISSING,SS
quiseda01,TSN Fireman of the Year,1983,AL,MISSING,MISSING
hollaal01,TSN Fireman of the Year,1983,NL,Y,MISSING
